
-0.4827178986955744,1.0212657078048601,-0.593854326707383,1.0228382490684274
-0.48825344023386996,1.035076502120579,-0.5938543279864849,1.0228382478110218
-0.48545616303695205,1.0401055815991749,-0.5938543294379072,1.0228382472494022
-0.500903131488598,1.0529293971680984,-0.5938543304796232,1.022838247229078
-0.48701374301481737,0.7807339070966794,-0.5904156476572956,0.6942619109121296
-0.5124766268144646,0.6011252749168251,-0.6059360269453767,0.4770151793708509
-0.6201349823052685,0.37887921666573693,-0.700751162374762,0.2272896330965768
-0.6643692358563039,0.1347687452637353,-0.7814451209455525,-0.023314324671883286
-0.6410885631146028,0.07603395726544987,-0.7766652214845813,-0.12645920701403773
-0.5799423858568218,-0.10880588888399442,-0.6936195551481965,-0.37966453942452827
-0.4944573637355264,-0.3178343111290471,-0.5721669625043305,-0.6720907251011368
-0.42428506885099404,-0.3828211925763932,-0.49945120868338977,-0.7450593622839011
-0.22602429244612057,-0.48559291870358234,-0.2749451655968306,-0.8867625154235399
-0.14515853344029403,-0.5297085984157395,-0.12551540363057692,-0.937187354523207
-0.06415298102643455,-0.5403883699047433,-0.022252112155364736,-0.9498846150320598
0.003949456627585887,-0.5419670617225292,0.07955022139591847,-0.9356350073633131
0.23666055496836935,-0.4309787590471956,0.3724194295897599,-0.8069615729657653
0.30267964964903044,-0.4214162291340465,0.447791906219457,-0.7814946418019448
0.3638902232004419,-0.4240109613306485,0.4477919063535817,-0.7814946418969019
0.33109912010533843,-0.44006396268378756,0.4477919063896865,-0.7814946421881982
0.38019965768146674,-0.4306186773238646,0.44779190626381604,-0.7814946426057879
0.4364742305084951,-0.36195921925306007,0.4477919059132209,-0.7814946430773368
0.4119428906222524,-0.3569179778156098,0.44779190541831615,-0.7814946434436285
0.41449822208907217,-0.39128056387753685,0.44779190481524583,-0.7814946436628394
0.40325011882275086,-0.42302178915782124,0.4477919041510908,-0.7814946437058821
0.4280023797611722,-0.4146278870870667,0.447791903479576,-0.7814946435588542
0.4730397191290455,-0.4085403187948517,0.4477919028563562,-0.7814946432241372
0.47504615260191424,-0.4044612605270799,0.44779190233427324,-0.7814946427201527
0.4969473775364811,-0.34880013462189585,0.447791901958945,-0.78149464207978
0.2648312940265341,-0.4573151563899221,0.13769587611857514,-0.8413727279847111
-0.006472931737741527,-0.49809540523570656,-0.16993969294300265,-0.901401804360094
-0.1836856114728676,-0.5679685308045203,-0.4015027250245924,-0.9827142214361266
-0.2809147864915929,-0.6773551683987048,-0.5478187420399795,-1.0952707106601014
-0.3770202977642493,-0.7507900271368014,-0.7381709561491276,-1.2524903305818442
-0.44227438680824155,-0.7747382540671109,-0.851368534687966,-1.2935887260345678
