amcl_x,amcl_y,robot_x,robot_y
0.5,0.5,0.5000000007263924,0.5
0.2573312406104005,0.498433733830729,0.26462325767202244,0.4999999604999732
0.25099021453576587,0.4921051622238358,0.2646232575234906,0.499999960843957
0.2587715213353914,0.49665606191600364,0.26462325719077456,0.4999999613118209
0.24637891145794436,0.5151079777870197,0.2646232567262843,0.4999999616945937
0.40788471159742207,0.7628997386465879,0.42298893298368867,0.7765784871772308
0.5420009174971563,0.9228919346391162,0.5441002931443476,0.9441868207486313
0.6850917828711317,1.0164182297225564,0.674947929760007,1.0572917112210451
0.7709700635925327,1.053431132164586,0.7671638988984874,1.1044436304289678
0.8430513323860878,1.0714133268545472,0.8702219719747711,1.1307805933971362
0.5747644102479266,1.0635485026546012,0.6047367909193583,1.1117531290870195
0.33147899300577255,1.0614989524628218,0.350325304360915,1.0928801673076403
0.011616512899933996,1.022245756965418,0.021633706130799374,1.0684968972891244
-0.2903577194406486,1.0109061409900981,-0.3204971008248223,1.0431166688516307
-0.545577248932931,0.9645572757043761,-0.5938543251571693,1.0228382506926412
-0.5452215882781241,0.956281096836006,-0.5938543262331162,1.0228382498808564
-0.5378277399043959,0.9448510815518222,-0.593854326707383,1.0228382490684274
-0.5348119756158529,0.9223842425137366,-0.5938543279864849,1.0228382478110218
-0.5339080289237998,0.9023164911220409,-0.5938543294379072,1.0228382472494022
-0.5418384767663658,0.8911084050319354,-0.5938543304796232,1.022838247229078
-0.5346657908359916,0.5837915104778227,-0.5904156476572956,0.6942619109121296
-0.5284737506289551,0.3881163187308129,-0.6059360269453767,0.4770151793708509
-0.6030839237286066,0.16239351089145923,-0.700751162374762,0.2272896330965768
-0.678302768155045,-0.08661661672835565,-0.7814451209455525,-0.023314324671883286
-0.6794684400154085,-0.18980679954022198,-0.7766652214845813,-0.12645920701403773
-0.604615824076013,-0.41023271233884956,-0.6936195551481965,-0.37966453942452827
-0.4755203878399859,-0.6441281498804038,-0.5721669625043305,-0.6720907251011368
-0.40967206763314423,-0.6848466195850499,-0.49945120868338977,-0.7450593622839011
-0.21008819359862813,-0.7919820032140193,-0.2749451655968306,-0.8867625154235399
-0.07174260899116003,-0.8269508151518421,-0.12551540363057692,-0.937187354523207
0.014656325195423751,-0.8282861647727582,-0.022252112155364736,-0.9498846150320598
0.1039050066456964,-0.8191400460531842,0.07955022139591847,-0.9356350073633131
0.36212037260963326,-0.7055640226960915,0.3724194295897599,-0.8069615729657653
0.42741300590792003,-0.7098221427320088,0.447791906219457,-0.7814946418019448
0.40961053609695475,-0.7170212204910934,0.4477919063535817,-0.7814946418969019
0.41365039729952885,-0.6869544382839403,0.4477919063896865,-0.7814946421881982
0.3911139404561312,-0.6749978984711072,0.44779190626381604,-0.7814946426057879
0.3882922523053545,-0.665084417192443,0.4477919059132209,-0.7814946430773368
0.3824424282361609,-0.6525928053050486,0.44779190541831615,-0.7814946434436285
0.3891451916706846,-0.6455658256799268,0.44779190481524583,-0.7814946436628394
0.3913553037071267,-0.6553895962738419,0.4477919041510908,-0.7814946437058821
0.39425387301874193,-0.6432381751967591,0.447791903479576,-0.7814946435588542
0.39030868254391565,-0.6372300771315135,0.4477919028563562,-0.7814946432241372
0.3929149111891421,-0.6570325448655145,0.44779190233427324,-0.7814946427201527
0.39431474267546796,-0.6580719369900098,0.447791901958945,-0.78149464207978
0.138091571212707,-0.7473219167306245,0.13769587611857514,-0.8413727279847111
-0.10112611946916125,-0.8196444805164076,-0.16993969294300265,-0.901401804360094
-0.2878628141221929,-0.9020954053629384,-0.4015027250245924,-0.9827142214361266
-0.4100852245116358,-1.0001469081225407,-0.5478187420399795,-1.0952707106601014
-0.5953330998703582,-1.1168320023195735,-0.7381709561491276,-1.2524903305818442
-0.7039555496930008,-1.1490373898443325,-0.851368534687966,-1.2935887260345678
-0.7454091246514998,-1.1087047664640308,-0.9016979664480868,-1.2997413059766507
-0.7554877744992109,-1.0977422930267726,-0.9046315556669522,-1.298837297549706
-0.74742298245896,-1.0595299183680444,-0.9075609360529918,-1.2966349330307423
-0.7668314037097536,-1.0120961570607958,-0.9190989199435762,-1.2760575071370317
-0.8090067813746148,-0.7783512834207675,-0.9793685313249466,-1.0033937830298139
-0.8364422830599502,-0.4842446946072562,-1.040672631517279,-0.6806098869811227
-0.8252504584561057,-0.27579624501371275,-1.0100203852215712,-0.6416047749420123
-0.8545142535883123,-0.47636441724782774,-0.6608768905421841,-0.9029128753421738
-0.8291674030003562,-0.4620136815835943,-0.6480819328234285,-0.9142347138638061
-0.8113122251978501,-0.4418402116452405,-0.6480815495513679,-0.9142327953200992
-0.5655989192593746,-0.2598693340531601,-0.684751636983577,-0.5152821660206353
-0.28365203644602044,-0.04747269565538714,-0.7239610788964672,-0.08871310473667049
-0.06558534698225932,0.15348485154749092,-0.7574863629597793,0.33571782964790553
0.022396350194764818,0.23386062479905126,-0.7404327591775169,0.49441627572255437
0.10697719837656519,0.28374959286620355,-0.6681933096791854,0.6561034513995895
0.1760524092923998,0.3197418446507181,-0.6114231179714394,0.7201055367029384
0.2042641495414129,0.30289912827091153,-0.5431160644896491,0.7714520636636648
0.3862301972396936,0.24348793026333485,-0.2290233355087094,0.9039852904081034
0.5523803909742623,0.1503710187293538,0.09561241589114416,0.9964178446714977
0.6185294748110408,0.08700291784636255,0.261773791722048,0.985611816144976
0.6298627562127093,0.011774944061097118,0.4183559136055855,0.9279063672567022
0.631514144602377,-0.05302576308900141,0.556725605587118,0.8324673649323853
0.6130332670854818,-0.144582849030025,0.6731472704730946,0.7126728530680405
0.5940492418077776,-0.1382249879897387,0.7158705733155094,0.6387737172223376
0.7245318996139802,0.07668702950113593,0.6094446189272457,0.9928388327910084
0.7491634823073732,0.12031779647173987,0.5883154445595972,1.063132793132294
0.7428845692257305,0.09165787506433287,0.5883154416654985,1.0631327903930028
0.7431857813137139,0.08357211860970037,0.5883154396809783,1.063132789398983
0.6984045435118572,0.07678137262434932,0.5883154374444248,1.063132788939915
0.6971260667483435,0.10902964612145948,0.588315435148498,1.0631327891355373
0.6962360368651332,0.12647653750826598,0.5883154330476636,1.0631327903401733
0.6656972287702277,0.11788931275892728,0.5883154315656997,1.0631327920511764
0.6601098259550383,0.09427133791034024,0.5883154307852861,1.0631327940258386
0.653625556572666,0.1026184401127158,0.5883154307089086,1.0631327960231267
