amcl_x,amcl_y,robot_x,robot_y
0.5,0.5,0.5000000007263924,0.5
0.2503315074051072,0.4891071913733367,0.26462325767202244,0.4999999604999732
0.24447977059442325,0.47281731410222244,0.2646232575234906,0.499999960843957
0.24814592576662547,0.493795400326343,0.26462325719077456,0.4999999613118209
0.25685881006863204,0.5019108888439732,0.2646232567262843,0.4999999616945937
0.42938154018647756,0.759946544229721,0.42298893298368867,0.7765784871772308
0.55499016156549,0.9107694233332227,0.5441002931443476,0.9441868207486313
0.6851290832781156,1.0122273857300566,0.674947929760007,1.0572917112210451
0.7855387519881675,1.0523845362414637,0.7702674035188728,1.1056470897359538
0.8819521515498697,1.056440352333589,0.8702219719747711,1.1307805933971362
0.633093839883177,1.0412798013748492,0.6047367909193583,1.1117531290870195
0.39342125763902464,1.0355219614145936,0.350325304360915,1.0928801673076403
0.08362048506934738,1.018879485251369,0.021633706130799374,1.0684968972891244
-0.2456081845653653,0.9874606830671219,-0.30952575264663773,1.0439305544105484
-0.5065350648168083,0.9653881531976702,-0.5938543251571693,1.0228382506926412
-0.5168391140738127,0.9577267697988998,-0.5938543262189087,1.0228382499187278
-0.5039154989061099,0.9638661916182409,-0.5938543266562256,1.0228382491453725
-0.522319432741392,0.9732047857558154,-0.5938543279128011,1.022838247859998
-0.5318634840562858,0.961221998460695,-0.5938543294379072,1.0228382472494022
-0.5323044186319148,0.948574987195237,-0.5938543304796232,1.022838247229078
-0.5225799525820688,0.645693993736732,-0.5904156476572956,0.6942619109121296
-0.5255861261420666,0.4446051455832018,-0.6059360269453767,0.4770151793708509
-0.6092304604214344,0.20830634010947505,-0.700751162374762,0.2272896330965768
-0.6942804318407176,-0.033435917826405766,-0.7814451209455525,-0.023314324671883286
-0.6909163278187972,-0.13218946452438263,-0.7766652214845813,-0.12645920701403773
-0.5950040178689966,-0.3528661736302858,-0.6936195551481965,-0.37966453942452827
-0.46422287832827525,-0.6197643528130155,-0.5721669625043305,-0.6720907251011368
-0.3896599854097073,-0.6740180881165189,-0.49945120868338977,-0.7450593622839011
-0.17101974332448205,-0.7856929550455827,-0.2749451655968306,-0.8867625154235399
-0.024629638145944755,-0.8160935198522752,-0.12551540363057692,-0.937187354523207
0.07434780383080651,-0.8119050826325426,-0.022252112155364736,-0.9498846150320598
0.14174724909016992,-0.7870926947844925,0.07955022139591847,-0.9356350073633131
0.36571782239805334,-0.6407177089899886,0.3724194295897599,-0.8069615729657653
0.4208579417307347,-0.6203165273375549,0.447791906219457,-0.7814946418019448
0.4154684907432797,-0.6052187095342855,0.4477919063535817,-0.7814946418969019
0.42596292020151566,-0.5861622323812012,0.4477919063896865,-0.7814946421881982
0.4339498630241674,-0.5842920078057418,0.44779190626381604,-0.7814946426057879
0.42375560372206633,-0.5740869639205224,0.4477919059132209,-0.7814946430773368
0.42334512486376313,-0.5662887616895499,0.44779190541831615,-0.7814946434436285
0.42397956312561624,-0.5813446449820692,0.44779190481524583,-0.7814946436628394
0.44149852172675347,-0.5853776361853105,0.4477919041510908,-0.7814946437058821
0.4423785266820629,-0.5889145123073866,0.447791903479576,-0.7814946435588542
0.46373014151115927,-0.590809074405667,0.4477919028563562,-0.7814946432241372
0.45385041045592267,-0.5834418281130176,0.44779190233427324,-0.7814946427201527
0.4632744692612372,-0.59095569432224,0.447791901958945,-0.78149464207978
0.24828283587027114,-0.7036989026092466,0.13769587611857514,-0.8413727279847111
0.026901071072869053,-0.8094407181247586,-0.16993969294300265,-0.901401804360094
-0.16723214353829746,-0.9096859022360873,-0.4015027250245924,-0.9827142214361266
-0.24382370632074546,-1.0139118935941593,-0.5478187420399795,-1.0952707106601014
-0.37441220747931536,-1.1609863150223025,-0.7381709561491276,-1.2524903305818442
-0.4850766025258786,-1.1999671549853932,-0.851368534687966,-1.2935887260345678
-0.5490722557046148,-1.1932704740222393,-0.9016979664480868,-1.2997413059766507
-0.5789560775349104,-1.1847960394267443,-0.9047745134714947,-1.2987639442514762
-0.5687844999673858,-1.1575394634644256,-0.9075609360529918,-1.2966349330307423
-0.5632526396958584,-1.1360841332711025,-0.9190989199435762,-1.2760575071370317
-0.6154269100973575,-0.9252150066378829,-0.9793685313249466,-1.0033937830298139
-0.714255085843362,-0.6526115461971302,-1.042442905129772,-0.6820664269069863
-0.7789262411938186,-0.41749072156059536,-1.0100203852215712,-0.6416047749420123
-0.7539371449478999,-0.6247742220124523,-0.6608768905421841,-0.9029128753421738
-0.7537281668791687,-0.6001694756262739,-0.6480819328234285,-0.9142347138638061
-0.7083641782499205,-0.5819616044459982,-0.6480815495513679,-0.9142327953200992
-0.5204697774262034,-0.32866480610608145,-0.684751636983577,-0.5152821660206353
-0.351923883512203,-0.05907936947017604,-0.7239610788964672,-0.08871310473667049
-0.197010039468022,0.20484003522856614,-0.7574863629597793,0.33571782964790553
-0.11141166784519452,0.3104486778263781,-0.7384978141035927,0.502565788901017
-0.01964831312701613,0.37614148022055655,-0.6681933096791854,0.6561034513995895
0.004585418234881653,0.40638416345099654,-0.6114231179714394,0.7201055367029384
0.04866410600416491,0.43907998516232116,-0.5431160644896491,0.7714520636636648
0.26828597231457996,0.4040623003979714,-0.2290233355087094,0.9039852904081034
0.45079040834357154,0.34594554876327444,0.09561241589114416,0.9964178446714977
0.5130375129332626,0.2858493676416379,0.261773791722048,0.985611816144976
0.5369640506897155,0.21558056750541604,0.4183559136055855,0.9279063672567022
0.5483982244121066,0.10616528722461097,0.556725605587118,0.8324673649323853
0.55374240459021,0.015452191351141559,0.6731472704730946,0.7126728530680405
0.5273439582954879,-0.017697628130869225,0.7158705733155094,0.6387737172223376
0.5795052930305687,0.1707767413489157,0.6094446189272457,0.9928388327910084
0.6120005070379319,0.17177881866693648,0.5883154445595972,1.063132793132294
0.6047872355874886,0.16900837743964991,0.5883154416654985,1.0631327903930028
0.6138848069186794,0.1570783280813682,0.5883154396809783,1.063132789398983
0.6171202698760938,0.13015247233861732,0.5883154374444248,1.063132788939915
0.6211458453280043,0.10867780338089018,0.588315435148498,1.0631327891355373
0.6354884259247181,0.13846694204392856,0.5883154330476636,1.0631327903401733
0.630705520743755,0.12297804122816412,0.5883154315656997,1.0631327920511764
0.6245479393862001,0.12640857781033704,0.5883154307852861,1.0631327940258386
0.5910102642821904,0.1370010761095718,0.5883154307089086,1.0631327960231267
0.5916804686444344,0.15938206944505975,0.5883154312677432,1.0631327978269398
0.5952743591154337,0.16132852209769863,0.5883154323362477,1.0631327992640394
0.5651734611625547,0.14503931620415916,0.5883154337502581,1.0631328002160563
0.5549581496280542,0.161113979684176,0.5883154353267127,1.0631328006252174
