x value,timestamp,topic,value
0.5000000007263924,1766740132.106816383,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.124018833,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.145772988,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.164072476,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.184561360,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.204306115,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.224101725,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.244753622,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.263705789,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.283997344,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.304584461,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.324330158,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.344706050,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.364649556,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.384114990,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.404635272,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.424506814,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.444169876,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.464668278,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.484455813,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.504601726,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.524812892,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.545027283,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.564514938,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.584673095,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.605346723,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.624529549,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.644828518,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.664887720,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.685240380,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.704900867,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.725143702,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.745333267,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.764839256,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.785161720,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.805414733,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.825291514,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.845715998,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.865171303,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.885747700,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.906011433,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.925628089,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.945498659,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.965514379,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740132.985475739,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.006110705,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.025654916,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.046069841,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.065976228,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.085866635,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.106871832,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.125842563,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.146484101,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.166045363,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.186278951,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.206488974,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.226223760,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.246136309,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.266357432,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.286270041,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.306394054,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.326475266,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.346695759,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.366574855,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.386534932,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.406910795,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.426834573,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.446968905,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.466625185,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.487129698,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.507386108,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.526979501,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.547558663,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.566890397,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.586967121,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.607898561,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.627177356,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.647762349,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.666967998,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.687504561,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.707986612,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.727309089,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.748046536,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.767601938,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.787654607,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.808024098,/ground_truth.poses[1].position.y,0.5
0.5000000007263924,1766740133.827693272,/ground_truth.poses[1].position.y,0.5
